scenario_id,scenario_name,primary_stress,range_band,trial_id,config,RMSE_3D_m,FDE_0p3s_m,lock_loss_binary,TFTL_s,cueing_success_binary,modality_switches,p99_tick_latency_ms,notes
S3,Spiral descent,CT model,far_300_800m,8,Ours,1.74,1.451,0,0.453,1,3,2.535,
S3,Spiral descent,CT model,far_300_800m,9,B1,2.389,1.947,1,,,0,0.748,
S3,Spiral descent,CT model,far_300_800m,9,B3,2.343,1.706,1,,,0,1.243,
S3,Spiral descent,CT model,far_300_800m,9,B4,2.786,2.253,0,3.552,,0,2.356,
S3,Spiral descent,CT model,far_300_800m,9,B6,2.536,2.193,0,0.42,1,0,2.423,
S3,Spiral descent,CT model,far_300_800m,9,Ours,1.857,1.283,0,0.452,1,1,2.48,
S3,Spiral descent,CT model,far_300_800m,10,B1,2.57,2.168,1,,,0,0.831,
S3,Spiral descent,CT model,far_300_800m,10,B3,2.542,2.025,1,,,0,1.23,
S3,Spiral descent,CT model,far_300_800m,10,B4,2.541,2.221,0,3.452,,0,2.284,
S3,Spiral descent,CT model,far_300_800m,10,B6,2.14,1.817,0,0.45,1,0,2.401,
S3,Spiral descent,CT model,far_300_800m,10,Ours,2.181,1.82,0,0.365,1,3,2.513,
S3,Spiral descent,CT model,far_300_800m,11,B1,2.921,2.349,1,,,0,0.745,
S3,Spiral descent,CT model,far_300_800m,11,B3,1.891,1.522,1,,,0,1.175,
S3,Spiral descent,CT model,far_300_800m,11,B4,2.572,2.184,0,2.678,,0,2.37,
S3,Spiral descent,CT model,far_300_800m,11,B6,2.131,1.773,0,0.37,1,0,2.414,
S3,Spiral descent,CT model,far_300_800m,11,Ours,1.904,1.58,0,0.405,1,3,2.457,
S3,Spiral descent,CT model,far_300_800m,12,B1,2.552,2.068,1,,,0,0.785,
S3,Spiral descent,CT model,far_300_800m,12,B3,2.286,1.816,1,,,0,1.186,
S3,Spiral descent,CT model,far_300_800m,12,B4,2.316,1.869,0,3.227,,0,2.309,
S3,Spiral descent,CT model,far_300_800m,12,B6,2.24,1.764,0,0.433,0,0,2.365,
S3,Spiral descent,CT model,far_300_800m,12,Ours,1.649,1.289,0,0.406,1,2,2.492,
S3,Spiral descent,CT model,far_300_800m,13,B1,3.318,2.739,1,,,0,0.917,
S3,Spiral descent,CT model,far_300_800m,13,B3,2.871,2.275,1,,,0,1.189,
S3,Spiral descent,CT model,far_300_800m,13,B4,2.206,1.751,0,3.152,,0,2.284,
S3,Spiral descent,CT model,far_300_800m,13,B6,2.385,1.941,0,0.395,1,0,2.422,
S3,Spiral descent,CT model,far_300_800m,13,Ours,2.042,1.626,0,0.411,1,3,2.49,
S3,Spiral descent,CT model,far_300_800m,14,B1,2.387,1.897,1,,,0,0.781,
S3,Spiral descent,CT model,far_300_800m,14,B3,2.455,2.117,1,,,0,1.221,
S3,Spiral descent,CT model,far_300_800m,14,B4,1.85,1.528,0,3.391,,0,2.274,
S3,Spiral descent,CT model,far_300_800m,14,B6,2.662,2.149,0,0.334,1,0,2.37,
S3,Spiral descent,CT model,far_300_800m,14,Ours,1.774,1.478,0,0.43,1,1,2.626,
S3,Spiral descent,CT model,far_300_800m,15,B1,2.913,2.267,1,,,0,0.847,
S3,Spiral descent,CT model,far_300_800m,15,B3,2.137,1.864,1,,,0,1.2,
S3,Spiral descent,CT model,far_300_800m,15,B4,1.97,1.875,1,3.536,,0,2.277,
S3,Spiral descent,CT model,far_300_800m,15,B6,1.672,1.261,0,0.366,1,0,2.457,
S3,Spiral descent,CT model,far_300_800m,15,Ours,1.787,1.463,0,0.369,1,1,2.484,
S3,Spiral descent,CT model,far_300_800m,16,B1,3.136,2.431,1,,,0,0.825,
S3,Spiral descent,CT model,far_300_800m,16,B3,2.173,1.602,1,,,0,1.197,
S3,Spiral descent,CT model,far_300_800m,16,B4,2.622,2.102,0,3.133,,0,2.261,
S3,Spiral descent,CT model,far_300_800m,16,B6,2.033,1.592,0,0.435,0,0,2.389,
S3,Spiral descent,CT model,far_300_800m,16,Ours,2.296,2.051,0,0.406,1,3,2.5,
S3,Spiral descent,CT model,far_300_800m,17,B1,3.327,2.633,1,,,0,0.715,
S3,Spiral descent,CT model,far_300_800m,17,B3,2.193,1.775,1,,,0,1.184,
S3,Spiral descent,CT model,far_300_800m,17,B4,2.425,1.859,0,2.847,,0,2.373,
S3,Spiral descent,CT model,far_300_800m,17,B6,2.328,1.826,0,0.407,1,0,2.323,
S3,Spiral descent,CT model,far_300_800m,17,Ours,1.231,1.064,0,0.401,1,3,2.51,
S3,Spiral descent,CT model,far_300_800m,18,B1,2.693,2.242,1,,,0,0.774,
S3,Spiral descent,CT model,far_300_800m,18,B3,2.867,2.363,1,,,0,1.258,
S3,Spiral descent,CT model,far_300_800m,18,B4,2.048,1.892,0,3.254,,0,2.332,
S3,Spiral descent,CT model,far_300_800m,18,B6,2.326,1.817,0,0.358,1,0,2.375,
S3,Spiral descent,CT model,far_300_800m,18,Ours,1.677,1.266,0,0.387,1,1,2.493,
S3,Spiral descent,CT model,far_300_800m,19,B1,3.491,3.03,1,,,0,0.859,
S3,Spiral descent,CT model,far_300_800m,19,B3,1.954,1.573,1,,,0,1.296,
S3,Spiral descent,CT model,far_300_800m,19,B4,2.668,2.16,0,2.92,,0,2.206,
S3,Spiral descent,CT model,far_300_800m,19,B6,2.53,2.076,0,0.354,1,0,2.321,
S3,Spiral descent,CT model,far_300_800m,19,Ours,2.032,1.582,0,0.354,1,1,2.493,
S3,Spiral descent,CT model,far_300_800m,20,B1,3.032,2.439,1,,,0,0.752,
S3,Spiral descent,CT model,far_300_800m,20,B3,2.524,2.136,1,,,0,1.201,
S3,Spiral descent,CT model,far_300_800m,20,B4,2.117,1.726,0,3.533,,0,2.293,
S3,Spiral descent,CT model,far_300_800m,20,B6,2.406,2.007,0,0.379,1,0,2.465,
S3,Spiral descent,CT model,far_300_800m,20,Ours,1.366,1.143,0,0.375,1,1,2.468,
S3,Spiral descent,CT model,far_300_800m,21,B1,1.759,1.484,1,,,0,0.826,
S3,Spiral descent,CT model,far_300_800m,21,B3,1.957,1.608,1,,,0,1.219,
S3,Spiral descent,CT model,far_300_800m,21,B4,2.048,1.696,0,3.814,,0,2.396,
S3,Spiral descent,CT model,far_300_800m,21,B6,2.46,1.969,0,0.376,1,0,2.318,
S3,Spiral descent,CT model,far_300_800m,21,Ours,1.902,1.528,0,0.383,1,1,2.51,
S3,Spiral descent,CT model,far_300_800m,22,B1,2.693,2.302,1,,,0,0.8,
S3,Spiral descent,CT model,far_300_800m,22,B3,2.084,1.59,1,,,0,1.157,
S3,Spiral descent,CT model,far_300_800m,22,B4,1.749,1.553,0,2.987,,0,2.269,
S3,Spiral descent,CT model,far_300_800m,22,B6,2.713,2.158,0,0.388,1,0,2.429,
S3,Spiral descent,CT model,far_300_800m,22,Ours,1.785,1.443,0,0.418,1,2,2.561,
S3,Spiral descent,CT model,far_300_800m,23,B1,2.511,2.15,1,,,0,0.811,
S3,Spiral descent,CT model,far_300_800m,23,B3,2.516,2.113,1,,,0,1.207,
S3,Spiral descent,CT model,far_300_800m,23,B4,1.71,1.39,0,2.855,,0,2.269,
S3,Spiral descent,CT model,far_300_800m,23,B6,2.409,2.065,0,0.373,1,0,2.528,
S3,Spiral descent,CT model,far_300_800m,23,Ours,1.786,1.418,0,0.422,1,2,2.442,
S3,Spiral descent,CT model,far_300_800m,24,B1,2.903,2.443,1,,,0,0.81,
S3,Spiral descent,CT model,far_300_800m,24,B3,2.027,1.586,1,,,0,1.133,
S3,Spiral descent,CT model,far_300_800m,24,B4,1.946,1.543,0,3.631,,0,2.284,
S3,Spiral descent,CT model,far_300_800m,24,B6,2.014,1.681,0,0.403,1,0,2.386,
S3,Spiral descent,CT model,far_300_800m,24,Ours,2.071,1.7,0,0.379,1,2,2.474,
S3,Spiral descent,CT model,far_300_800m,25,B1,2.952,2.33,1,,,0,0.803,
S3,Spiral descent,CT model,far_300_800m,25,B3,2.304,1.983,1,,,0,1.203,
S3,Spiral descent,CT model,far_300_800m,25,B4,2.405,2.056,0,3.458,,0,2.275,
S3,Spiral descent,CT model,far_300_800m,25,B6,2.4,1.957,0,0.406,1,0,2.438,
S3,Spiral descent,CT model,far_300_800m,25,Ours,1.993,1.573,0,0.414,1,3,2.535,
S3,Spiral descent,CT model,far_300_800m,26,B1,3.208,2.741,1,,,0,0.782,
S3,Spiral descent,CT model,far_300_800m,26,B3,2.545,1.994,1,,,0,1.213,
S3,Spiral descent,CT model,far_300_800m,26,B4,2.374,2.054,0,2.956,,0,2.263,
S3,Spiral descent,CT model,far_300_800m,26,B6,2.144,1.709,0,0.418,1,0,2.424,
S3,Spiral descent,CT model,far_300_800m,26,Ours,1.788,1.384,0,0.341,1,3,2.415,
S3,Spiral descent,CT model,far_300_800m,27,B1,3.003,2.577,1,,,0,0.792,
S3,Spiral descent,CT model,far_300_800m,27,B3,2.443,2.06,1,,,0,1.103,
S3,Spiral descent,CT model,far_300_800m,27,B4,2.853,2.298,0,3.515,,0,2.328,
S3,Spiral descent,CT model,far_300_800m,27,B6,2.122,1.709,0,0.4,1,0,2.328,
S3,Spiral descent,CT model,far_300_800m,27,Ours,1.558,1.279,0,0.357,1,2,2.555,
S3,Spiral descent,CT model,far_300_800m,28,B1,2.26,1.875,1,,,0,0.818,
S3,Spiral descent,CT model,far_300_800m,28,B3,1.848,1.572,1,,,0,1.302,
S3,Spiral descent,CT model,far_300_800m,28,B4,2.207,1.879,0,3.066,,0,2.32,
S3,Spiral descent,CT model,far_300_800m,28,B6,2.322,1.84,0,0.4,1,0,2.358,
S3,Spiral descent,CT model,far_300_800m,28,Ours,1.882,1.572,0,0.377,1,2,2.547,
S3,Spiral descent,CT model,far_300_800m,29,B1,2.932,2.322,1,,,0,0.816,
S3,Spiral descent,CT model,far_300_800m,29,B3,2.571,2.051,1,,,0,1.163,
S3,Spiral descent,CT model,far_300_800m,29,B4,2.4,1.868,0,3.363,,0,2.189,
S3,Spiral descent,CT model,far_300_800m,29,B6,2.287,1.897,1,0.408,1,0,2.431,
S3,Spiral descent,CT model,far_300_800m,29,Ours,1.704,1.571,0,0.39,0,3,2.577,
S3,Spiral descent,CT model,far_300_800m,30,B1,2.749,2.034,1,,,0,0.772,
S3,Spiral descent,CT model,far_300_800m,30,B3,2.961,2.449,1,,,0,1.15,
S3,Spiral descent,CT model,far_300_800m,30,B4,1.765,1.377,0,2.66,,0,2.293,
S3,Spiral descent,CT model,far_300_800m,30,B6,2.379,2.032,0,0.4,1,0,2.343,
S3,Spiral descent,CT model,far_300_800m,30,Ours,1.978,1.458,0,0.331,1,1,2.521,
S3,Spiral descent,CT model,far_300_800m,31,B1,1.902,1.663,1,,,0,0.709,
S3,Spiral descent,CT model,far_300_800m,31,B3,2.598,2.184,1,,,0,1.205,
S3,Spiral descent,CT model,far_300_800m,31,B4,2.001,1.794,0,3.038,,0,2.261,
S3,Spiral descent,CT model,far_300_800m,31,B6,2.237,1.938,0,0.405,1,0,2.324,
S3,Spiral descent,CT model,far_300_800m,31,Ours,1.561,1.213,1,0.471,0,3,2.605,
S3,Spiral descent,CT model,far_300_800m,32,B1,2.416,1.882,1,,,0,0.894,
S3,Spiral descent,CT model,far_300_800m,32,B3,1.611,1.349,1,,,0,1.248,
S3,Spiral descent,CT model,far_300_800m,32,B4,2.243,1.884,0,2.552,,0,2.332,
S3,Spiral descent,CT model,far_300_800m,32,B6,2.312,1.922,0,0.46,1,0,2.415,
S3,Spiral descent,CT model,far_300_800m,32,Ours,1.913,1.604,0,0.394,1,1,2.536,
S3,Spiral descent,CT model,far_300_800m,33,B1,2.42,2.012,1,,,0,0.749,
S3,Spiral descent,CT model,far_300_800m,33,B3,3.022,2.244,1,,,0,1.295,
S3,Spiral descent,CT model,far_300_800m,33,B4,1.713,1.486,0,3.379,,0,2.281,
S3,Spiral descent,CT model,far_300_800m,33,B6,2.378,1.887,0,0.388,1,0,2.375,
S3,Spiral descent,CT model,far_300_800m,33,Ours,1.802,1.54,0,0.374,0,2,2.509,
S3,Spiral descent,CT model,far_300_800m,34,B1,3.199,2.663,1,,,0,0.692,
S3,Spiral descent,CT model,far_300_800m,34,B3,2.215,1.897,1,,,0,1.162,
S3,Spiral descent,CT model,far_300_800m,34,B4,2.162,1.691,0,2.722,,0,2.321,
S3,Spiral descent,CT model,far_300_800m,34,B6,2.118,1.655,0,0.409,1,0,2.371,
S3,Spiral descent,CT model,far_300_800m,34,Ours,2.241,1.742,0,0.422,1,2,2.483,
S3,Spiral descent,CT model,far_300_800m,35,B1,2.768,2.241,1,,,0,0.857,
S3,Spiral descent,CT model,far_300_800m,35,B3,2.948,2.273,1,,,0,1.183,
S3,Spiral descent,CT model,far_300_800m,35,B4,2.08,1.492,0,2.74,,0,2.345,
S3,Spiral descent,CT model,far_300_800m,35,B6,2.411,2.044,0,0.33,1,0,2.398,
S3,Spiral descent,CT model,far_300_800m,35,Ours,1.97,1.674,0,0.456,1,2,2.512,
S3,Spiral descent,CT model,far_300_800m,36,B1,2.296,1.995,1,,,0,0.794,
S3,Spiral descent,CT model,far_300_800m,36,B3,2.371,2.112,1,,,0,1.274,
S3,Spiral descent,CT model,far_300_800m,36,B4,2.181,1.673,1,2.973,,0,2.289,
S3,Spiral descent,CT model,far_300_800m,36,B6,2.355,1.914,0,0.413,1,0,2.374,
S3,Spiral descent,CT model,far_300_800m,36,Ours,2.061,1.739,0,0.388,1,3,2.513,
S3,Spiral descent,CT model,far_300_800m,37,B1,2.742,2.355,1,,,0,0.777,
S3,Spiral descent,CT model,far_300_800m,37,B3,1.617,1.22,1,,,0,1.189,
S3,Spiral descent,CT model,far_300_800m,37,B4,1.92,1.483,0,3.12,,0,2.28,
S3,Spiral descent,CT model,far_300_800m,37,B6,2.054,1.583,0,0.437,1,0,2.415,
S3,Spiral descent,CT model,far_300_800m,37,Ours,1.873,1.755,0,0.409,1,1,2.501,
S3,Spiral descent,CT model,far_300_800m,38,B1,2.743,2.217,1,,,0,0.878,
S3,Spiral descent,CT model,far_300_800m,38,B3,2.72,2.148,1,,,0,1.131,
S3,Spiral descent,CT model,far_300_800m,38,B4,1.583,1.284,0,2.887,,0,2.25,
S3,Spiral descent,CT model,far_300_800m,38,B6,2.485,1.997,0,0.402,1,0,2.424,
S3,Spiral descent,CT model,far_300_800m,38,Ours,2.279,1.883,1,0.407,1,2,2.534,
S3,Spiral descent,CT model,far_300_800m,39,B1,2.57,2.03,1,,,0,0.808,
S3,Spiral descent,CT model,far_300_800m,39,B3,2.632,1.926,1,,,0,1.117,
S3,Spiral descent,CT model,far_300_800m,39,B4,1.21,0.923,0,3.583,,0,2.411,
S3,Spiral descent,CT model,far_300_800m,39,B6,1.435,1.011,0,0.353,1,0,2.28,
S3,Spiral descent,CT model,far_300_800m,39,Ours,1.675,1.497,0,0.368,1,2,2.589,
S3,Spiral descent,CT model,far_300_800m,40,B1,3.731,3.084,1,,,0,0.718,
S3,Spiral descent,CT model,far_300_800m,40,B3,2.3,1.73,1,,,0,1.198,
S3,Spiral descent,CT model,far_300_800m,40,B4,2.732,2.262,0,3.229,,0,2.353,
S3,Spiral descent,CT model,far_300_800m,40,B6,2.189,1.836,0,0.373,1,0,2.4,
S3,Spiral descent,CT model,far_300_800m,40,Ours,1.742,1.371,0,0.443,0,1,2.496,
S3,Spiral descent,CT model,far_300_800m,41,B1,2.702,2.357,1,,,0,0.663,
S3,Spiral descent,CT model,far_300_800m,41,B3,2.214,1.766,1,,,0,1.167,
S3,Spiral descent,CT model,far_300_800m,41,B4,2.352,1.855,0,2.524,,0,2.273,
S3,Spiral descent,CT model,far_300_800m,41,B6,2.058,1.623,0,0.39,1,0,2.333,
S3,Spiral descent,CT model,far_300_800m,41,Ours,1.74,1.524,1,0.41,1,3,2.486,
S3,Spiral descent,CT model,far_300_800m,42,B1,3.801,3.105,1,,,0,0.829,
S3,Spiral descent,CT model,far_300_800m,42,B3,2.733,2.26,1,,,0,1.168,
S3,Spiral descent,CT model,far_300_800m,42,B4,1.855,1.571,0,3.309,,0,2.35,
S3,Spiral descent,CT model,far_300_800m,42,B6,1.965,1.559,0,0.426,0,0,2.393,
S3,Spiral descent,CT model,far_300_800m,42,Ours,1.187,1.002,0,0.368,1,3,2.539,
S3,Spiral descent,CT model,far_300_800m,43,B1,2.741,2.079,1,,,0,0.803,
S3,Spiral descent,CT model,far_300_800m,43,B3,2.272,1.719,1,,,0,1.267,
S3,Spiral descent,CT model,far_300_800m,43,B4,2.572,2.045,0,3.164,,0,2.262,
S3,Spiral descent,CT model,far_300_800m,43,B6,1.833,1.528,0,0.388,1,0,2.388,
S3,Spiral descent,CT model,far_300_800m,43,Ours,1.712,1.415,0,0.447,1,2,2.505,
S3,Spiral descent,CT model,far_300_800m,44,B1,2.447,2.065,1,,,0,0.798,
S3,Spiral descent,CT model,far_300_800m,44,B3,1.995,1.531,1,,,0,1.338,
S3,Spiral descent,CT model,far_300_800m,44,B4,2.952,2.214,0,3.373,,0,2.288,
S3,Spiral descent,CT model,far_300_800m,44,B6,2.251,1.596,0,0.4,1,0,2.354,
S3,Spiral descent,CT model,far_300_800m,44,Ours,1.694,1.317,0,0.368,1,2,2.535,
S3,Spiral descent,CT model,far_300_800m,45,B1,3.561,2.96,1,,,0,0.766,
S3,Spiral descent,CT model,far_300_800m,45,B3,1.854,1.473,1,,,0,1.169,
S3,Spiral descent,CT model,far_300_800m,45,B4,2.079,1.635,0,3.786,,0,2.271,
S3,Spiral descent,CT model,far_300_800m,45,B6,2.745,2.264,0,0.435,1,0,2.375,
S3,Spiral descent,CT model,far_300_800m,45,Ours,2.148,1.691,0,0.333,1,2,2.544,
S3,Spiral descent,CT model,far_300_800m,46,B1,2.288,1.876,1,,,0,0.73,
S3,Spiral descent,CT model,far_300_800m,46,B3,2.046,1.681,1,,,0,1.086,
S3,Spiral descent,CT model,far_300_800m,46,B4,2.514,2.144,0,3.299,,0,2.264,
S3,Spiral descent,CT model,far_300_800m,46,B6,2.321,2.064,0,0.424,1,0,2.401,
S3,Spiral descent,CT model,far_300_800m,46,Ours,2.269,1.959,0,0.371,1,1,2.521,
S3,Spiral descent,CT model,far_300_800m,47,B1,2.344,2.033,1,,,0,0.85,
S3,Spiral descent,CT model,far_300_800m,47,B3,3.118,2.382,1,,,0,1.228,
S3,Spiral descent,CT model,far_300_800m,47,B4,2.378,1.973,0,3.159,,0,2.408,
S3,Spiral descent,CT model,far_300_800m,47,B6,1.798,1.55,0,0.416,1,0,2.378,
S3,Spiral descent,CT model,far_300_800m,47,Ours,1.709,1.458,0,0.361,1,1,2.471,
S3,Spiral descent,CT model,far_300_800m,48,B1,3.139,2.578,1,,,0,0.755,
S3,Spiral descent,CT model,far_300_800m,48,B3,1.806,1.548,1,,,0,1.209,
S3,Spiral descent,CT model,far_300_800m,48,B4,1.902,1.645,0,3.163,,0,2.357,
S3,Spiral descent,CT model,far_300_800m,48,B6,2.203,1.671,0,0.385,1,0,2.358,
S3,Spiral descent,CT model,far_300_800m,48,Ours,1.889,1.644,0,0.316,0,1,2.413,
S3,Spiral descent,CT model,far_300_800m,49,B1,3.66,3.005,1,,,0,0.858,
S3,Spiral descent,CT model,far_300_800m,49,B3,1.653,1.406,1,,,0,1.204,
S3,Spiral descent,CT model,far_300_800m,49,B4,2.705,2.168,0,2.735,,0,2.323,
S3,Spiral descent,CT model,far_300_800m,49,B6,2.453,1.924,0,0.457,0,0,2.401,
S3,Spiral descent,CT model,far_300_800m,49,Ours,1.698,1.519,0,0.464,1,1,2.485,
S3,Spiral descent,CT model,far_300_800m,50,B1,2.474,1.966,1,,,0,0.846,
S3,Spiral descent,CT model,far_300_800m,50,B3,2.521,2.278,1,,,0,1.152,
S3,Spiral descent,CT model,far_300_800m,50,B4,2.627,1.985,0,3.143,,0,2.332,
S3,Spiral descent,CT model,far_300_800m,50,B6,2.431,2.088,0,0.429,1,0,2.354,
S3,Spiral descent,CT model,far_300_800m,50,Ours,1.941,1.511,0,0.322,1,2,2.469,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,1,B1,2.622,2.118,1,,,0,0.801,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,1,B3,2.047,1.824,1,,,0,1.173,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,1,B4,1.814,1.486,0,0.859,,0,2.344,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,1,B6,1.671,1.526,0,0.228,1,0,2.378,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,1,Ours,1.782,1.395,0,0.205,1,3,2.457,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,2,B1,2.297,1.749,1,,,0,0.743,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,2,B3,2.187,1.785,1,,,0,1.151,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,2,B4,1.272,0.968,0,0.907,,0,2.324,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,2,B6,1.847,1.537,0,0.231,1,0,2.368,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,2,Ours,1.203,1.131,0,0.199,1,3,2.499,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,3,B1,2.373,2.038,1,,,0,0.812,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,3,B3,1.377,1.177,1,,,0,1.19,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,3,B4,1.645,1.323,1,0.947,,0,2.265,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,3,B6,1.839,1.431,0,0.195,1,0,2.374,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,3,Ours,1.492,1.029,0,0.217,1,3,2.509,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,4,B1,3.068,2.753,1,,,0,0.707,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,4,B3,1.947,1.44,1,,,0,1.202,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,4,B4,1.985,1.617,0,0.936,,0,2.379,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,4,B6,1.901,1.415,1,0.208,1,0,2.376,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,4,Ours,0.995,0.997,0,0.236,1,2,2.375,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,5,B1,1.912,1.621,1,,,0,0.785,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,5,B3,1.943,1.582,1,,,0,1.16,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,5,B4,1.65,1.233,1,0.829,,0,2.379,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,5,B6,1.808,1.458,0,0.19,1,0,2.469,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,5,Ours,1.259,1.073,0,0.209,1,3,2.587,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,6,B1,2.792,2.299,1,,,0,0.735,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,6,B3,1.118,1.064,1,,,0,1.298,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,6,B4,2.076,1.511,1,0.956,,0,2.295,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,6,B6,2.446,2.096,0,0.156,1,0,2.327,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,6,Ours,1.451,1.205,0,0.17,0,3,2.505,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,7,B1,2.232,1.658,0,,,0,0.79,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,7,B3,1.768,1.27,1,,,0,1.221,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,7,B4,1.558,1.197,1,0.934,,0,2.317,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,7,B6,1.388,0.968,0,0.149,1,0,2.323,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,7,Ours,1.465,1.16,0,0.133,1,2,2.649,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,8,B1,2.111,1.711,1,,,0,0.875,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,8,B3,1.604,1.388,1,,,0,1.284,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,8,B4,1.444,1.142,0,0.791,,0,2.304,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,8,B6,1.392,1.061,0,0.224,0,0,2.459,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,8,Ours,1.614,1.285,0,0.211,1,1,2.558,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,9,B1,2.678,2.228,1,,,0,0.833,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,9,B3,1.989,1.631,1,,,0,1.179,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,9,B4,1.545,1.515,0,1.031,,0,2.289,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,9,B6,1.751,1.466,0,0.214,1,0,2.376,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,9,Ours,1.667,1.456,0,0.257,1,3,2.41,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,10,B1,2.288,1.921,1,,,0,0.803,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,10,B3,2.056,1.628,0,,,0,1.29,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,10,B4,1.603,1.273,0,0.987,,0,2.35,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,10,B6,1.93,1.617,0,0.217,1,0,2.371,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,10,Ours,1.494,1.33,0,0.193,1,3,2.496,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,11,B1,2.178,1.724,1,,,0,0.749,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,11,B3,1.44,1.098,1,,,0,1.168,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,11,B4,2.03,1.659,1,0.871,,0,2.288,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,11,B6,1.84,1.543,0,0.226,1,0,2.429,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,11,Ours,1.41,1.225,0,0.2,1,1,2.507,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,12,B1,2.135,1.783,1,,,0,0.836,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,12,B3,2.281,1.805,1,,,0,1.287,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,12,B4,1.349,1.078,0,0.783,,0,2.278,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,12,B6,1.878,1.503,0,0.186,1,0,2.429,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,12,Ours,1.772,1.428,0,0.213,1,1,2.454,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,13,B1,2.043,1.53,1,,,0,0.84,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,13,B3,2.159,1.746,1,,,0,1.311,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,13,B4,1.438,1.306,0,0.813,,0,2.327,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,13,B6,1.522,1.283,0,0.189,1,0,2.52,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,13,Ours,1.4,0.925,0,0.194,1,2,2.484,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,14,B1,2.52,1.949,1,,,0,0.801,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,14,B3,1.999,1.602,1,,,0,1.19,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,14,B4,2.181,1.711,1,1.028,,0,2.276,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,14,B6,1.88,1.519,0,0.188,1,0,2.331,
S4,Pop-up reversal,Abrupt maneuver,near_100_300m,14,Ours,1.527,1.264,0,0.201,1,3,2.495,
